 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 CL-AT-3085 ; Portezuelo del Chacal ;3085; HS ; -69.827275 ; -27.853855 
 CL-AT-3234 ; Portezuelo San Pedrito ;3234; HS ; -69.696633 ; -27.309243 
 CL-AT-3305 ; Portezuelo Los Burros ;3305; HS ; -69.700708 ; -27.297741 
 CL-AT-3375 ; Portezuelo El Choclo ;3375; R1 ; -69.33608 ; -26.3789 
 CL-AT-3475 ; Portezuelo Vizcachas de Pulido ;3475; S ; -69.565922 ; -27.819841 
 CL-AT-3555 ; Portezuelo Chinchilla ;3555; S ; -69.280578 ; -26.322527 
 CL-AT-3565 ; Portezuelo de Las Llaretas ;3565; HS ; -69.627932 ; -28.220553 
 CL-AT-3635 ; Portezuelo Palo Parado ;3635; HS ; -69.514193 ; -26.59132 
 CL-AT-3655 ; Portezuelo del Asiento ;3655; 31-CH R1 ; -69.298732 ; -26.472954 
 CL-AT-3725 ; Portezuelo Pircas Coloradas ;3725; HS ; -69.622175 ; -28.03733 
 CL-AT-3755 ; Portezuelo del Azufre ;3755; R ; -68.805395 ; -25.385627 
 CL-AT-3815 ; Portezuelo Tolar ;3815; HS ; -69.670626 ; -27.590098 
 CL-AT-3855 ; Portezuelo de Minitas ;3855; S ; -69.257228 ; -26.461922 
 CL-AT-3875 ; Portezuelo Salitre ;3875; R1 ; -69.234719 ; -26.564762 
 CL-AT-3875a ; Portezuelo Yerba Buena ;3875; HS ; -69.905711 ; -28.805112 
 CL-AT-3895 ; Portezuelo de Plaza ;3895; HS ; -69.520047 ; -27.940887 
 CL-AT-4025 ; Portezuelo Chinches ;4025; R ; -69.311415 ; -27.17226 
 CL-AT-4085 ; Portezuelo Cantarito ;4085; HS ; -69.849626 ; -28.631934 
 CL-AT-4125 ; Portezuelo Maricunga ;4125; R1 ; -69.227644 ; -27.077311 
 CL-AT-4155 ; Portezuelo Cachitos ;4155; R ; -69.53129 ; -28.03095 
 CL-AT-4165 ; Paso Pircas Negras ;4165; R1 ; -69.299262 ; -28.069775 
 CL-AT-4165a ; Portezuelo Chiflon ;4165; HS ; -70.011487 ; -28.522411 
 CL-AT-4165b ; Portezuelo Refresco Seco ;4165; R ; -68.920559 ; -25.412439 
 CL-AT-4175 ; Portezuelo del Gaucho ;4175; R1 ; -70.05451 ; -28.622306 
 CL-AT-4225 ; Portezuelo de las Cluecas ;4225; S ; -69.182047 ; -27.215046 
 CL-AT-4245 ; Paso del Peñasco de Diego ;4245; HS ; -69.284657 ; -28.057785 
